inputs,target
context : i love music. @ path_tailentity : hair,music _hascontext listen lot _hasprerequisite listen to music motivatedbygoal listen hair_capableof salon usedfor work _atlocation hair
context : i love music. @ path_tailentity : cut hair,music _hascontext love hair_capableof salon usedfor listen music hassubevent listen lot _hasprerequisite work _motivatedbygoal cut hair
context : i love music. @ path_tailentity : cut hair,music _hascontext music ca_usedfordesire listen to music hassubevent listen lot _hasprerequisite work _atlocation salon usedfor cut hair
context : i love music. @ path_tailentity : cut,music _hascontext love hair _hasprerequisite listen music _hassubevent work _atlocation salon usedfor listen lot_capableof cut
context : i love music. @ path_tailentity : cut,music _hascontext love hair_capableof salon usedfor listen music _hassubevent listen to lot _hasprerequisite work _atlocation cut
context : i love music. @ path_tailentity : hair,music _hascontext love work _usedfor hand _atlocation hair
context : i love music. @ path_tailentity : cut hair,music _hascontext love work _usedfor hand _hasprerequisite cut hair
context : i love music. @ path_tailentity : cut,music _hascontext love work _usedfor hand capableof cut
context : i love music. @ path_tailentity : hair,music _hascontext real interest capableof involve cosmetology _motivatedbygoal listen music _usedfor hair
context : i love music. @ path_tailentity : cut hair,music _hascontext real interest capableof involve cosmetology _motivatedbygoal listen music _hassubevent cut hair
context : i love music. @ path_tailentity : cut,music _hascontext real interest capableof involve cosmetology _motivatedbygoal listen music hassubevent cut
context : my favorite food is strawberries. @ path_tailentity : beach,strawberry capableof enjoy strawberry atlocation beach
context : my favorite food is strawberries. @ path_tailentity : love beach,strawberry capableof enjoy strawberry capableof love beach
context : my favorite food is strawberries. @ path_tailentity : go beach,strawberry capableof enjoy strawberry hasprerequisite go beach
context : my favorite food is strawberries. @ path_tailentity : love beach,strawberry _instanceof love strawberry capableof eat beach similarto love beach
context : my favorite food is strawberries. @ path_tailentity : go beach,strawberry _instanceof love strawberry capableof eat beach hasprerequisite go beach
context : i travel a lot. @ path_tailentity : coldness,travel hasprerequisite go skiing _hassubevent play hockey motivatedbygoal always travel _hascontext snowy northern state _atlocation coldness
context : i travel a lot. @ path_tailentity : coldness,travel hasprerequisite go skiing _hassubevent go skiing motivatedbygoal snowy northern state isa always travel _hascontext coldness
context : i travel a lot. @ path_tailentity : coldness,travel hasprerequisite go skiing motivatedbygoal go south _usedfor snowy northern state _atlocation always travel _hascontext coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite go skiing _hassubevent play hockey motivatedbygoal always travel _hascontext snowy northern state _atlocation coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite go skiing_capableof always travel _hascontext snowy northern state _atlocation go skiing _ca_usedfordesire coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite go skiing_capableof always travel _hascontext go skiing _hassubevent snowy northern state _atlocation coldness
context : i travel a lot. @ path_tailentity : smell,travel _instanceof always travel _hasprerequisite go skiing motivatedbygoal go snowy isa snowy northern state _atlocation smell
context : i travel a lot. @ path_tailentity : smell,travel hasprerequisite always travel _hascontext go skiing_capableof always travel _notcapableof snowy northern state _atlocation smell
context : i travel a lot. @ path_tailentity : smell,travel hassubevent go skiing _hasprerequisite play hockey motivatedbygoal snowy northern state isa always travel _hascontext smell
context : i travel a lot. @ path_tailentity : smell,travel hasprerequisite always travel _hascontext go skiing motivatedbygoal go somewhere _ca_usedfordesire snowy northern state _atlocation smell
context : i travel a lot. @ path_tailentity : coldness,travel hassubevent take break hasprerequisite do i isa specific purpose _usedfor reason _hasa want _notcapableof coldness
context : i travel a lot. @ path_tailentity : coldness,travel motivatedbygoal want_capableof one _hasproperty reason _hasprerequisite take break motivatedbygoal do i isa specific purpose _usedfor coldness
context : i travel a lot. @ path_tailentity : coldness,travel hasprerequisite take break hasfirstsubevent do i isa specific purpose _usedfor purpose _hasa do i _hasfirstsubevent want _ca_usedfordesire coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite take break motivatedbygoal want _notcapableof do i isa specific purpose _usedfor purpose _hasa reason _atlocation coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite take break motivatedbygoal want _notcapableof do i isa specific purpose capableof reason _notcapableof do i hasproperty coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite take break motivatedbygoal want _notcapableof do i isa specific purpose hascontext reason _hasa want _notcapableof coldness
context : i travel a lot. @ path_tailentity : smell,travel hasprerequisite plan _instanceof specific purpose _usedfor purpose _hasa do i similarto want _motivatedbygoal take break hassubevent smell
context : i travel a lot. @ path_tailentity : smell,travel hassubevent take break motivatedbygoal want _notcapableof do i hascontext specific purpose _usedfor reason _hasa want _motivatedbygoal smell
context : i travel a lot. @ path_tailentity : smell,travel hassubevent take break hasprerequisite do i similarto want _nothasproperty do i isa specific purpose hascontext reason_capableof smell
context : i travel a lot. @ path_tailentity : smell,travel hassubevent take break hasprerequisite do i similarto want hasa specific purpose capableof reason _instanceof want _motivatedbygoal smell
context : i travel a lot. @ path_tailentity : coldness,travel _usedfor iceland isa last place person capableof visit be _ca_usedfordesire coldness
context : i travel a lot. @ path_tailentity : coldness,travel _hascontext last place person capableof visit be _notcapableof iceland _atlocation coldness
context : i travel a lot. @ path_tailentity : coldness,travel hasprerequisite visit be_capableof last place person language iceland hasa coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite visit be_capableof last place person isa iceland _atlocation coldness
context : i travel a lot. @ path_tailentity : coldness,travel lot _hasprerequisite visit be_capableof last place person language iceland _atlocation coldness
context : i travel a lot. @ path_tailentity : smell,travel _usedfor iceland isa last place person capableof visit be _ca_usedfordesire smell
context : i travel a lot. @ path_tailentity : smell,travel _hascontext iceland _atlocation last place person isa visit be_capableof smell
context : i really enjoy doing artistic things. @ path_tailentity : daughter,artistic _motivatedbygoal teach art_capableof kid similarto daughter
context : i really enjoy doing artistic things. @ path_tailentity : son,artistic _motivatedbygoal teach art_capableof kid _instanceof son
context : i really enjoy doing artistic things. @ path_tailentity : daughter,enjoy _hassubevent teach art_capableof kid similarto daughter
