inputs,target
I went to the mall to get new clothes. I hate shopping in the mornings. How about you? I don't like shopping either.  I prefer to shop online.  What kind of clothes did you get? I went to a thrift store to get a new pair of jeans and a t-shirt. ,I love thrift stores.  They have the best deals.  Did you find anything good?
That sounds like a lot of fun. What kind of restaurants do you like to go to? I like to try new restaurants.  I like trying new things.  What about you? I love trying new places as well. What is your favorite type of food to try at a new restaurant? ,I really like Thai food.  There are so many great restaurants in Thailand.  Do you have a favorite?
That sounds like a lot of fun. What kind of restaurants do you like to go to? I like to try new restaurants.  I like trying new things.  What about you? I love trying new places as well. What is your favorite type of food to try at a new restaurant? ,I really like Thai food.  There are so many great restaurants in Thailand.  Do you have a favorite?
"Yes, I really like Sushi. It is one of the most popular foods in the world. I love sushi too!  It's one of my favorite foods to eat.  I especially love the pickled ginger, wasabi, and soy sauce. I love all of those as well. I especially like the spicy tuna rolls. ",I like the ones that are prepared with brown or white rice.  Do you have a favorite?
"Pizza is one of the most popular foods in the world, so you're not alone! I know! It's one of my favorite foods. I love how it can be topped with vegetables, meats, and condiments. It's so versatile, you can put just about anything on it, like meats and vegetables. ",That's true! It can even be made without cheese and toppings like vegetables and meats.
"Pizza is one of the most popular foods in the world, so you're not alone! I know! It's one of my favorite foods. I love how it can be topped with vegetables, meats, and condiments. It's so versatile, you can put just about anything on it, like meats and vegetables. ",That's true! It can even be made without cheese and toppings like vegetables and meats.
"Pizza is one of the most popular foods in the world, so you're not alone! I know! It's one of my favorite foods. I love how it can be topped with vegetables, meats, and condiments. It's so versatile, you can put just about anything on it, like meats and vegetables. ",That's true! It can even be made without cheese and toppings like vegetables and meats.
"Pizza is one of the most popular foods in the world, so you're not alone! I know! It's one of my favorite foods. I love how it can be topped with vegetables, meats, and condiments. It's so versatile, you can put just about anything on it, like meats and vegetables. ",That's true! It can even be made without cheese and toppings like vegetables and meats.
"I'm not sure how old they are now, but they were born in December of 1985. Oh wow, that's a long time ago. They must be so happy to have you. Yes, they are.  I love them so much.  What do you do for a living? ","I'm a teacher. I love my job, but I wish I had more time to spend with my kids. How about you?"
"I wish I could play an instrument. I've always wanted to be a pianist. You should give it a try, it's not too hard to pick up the piano. I think I will. I think it would be a lot of fun to learn how to play. ",It really is. It's a great way to express yourself and express yourself. Do you have any other hobbies?
"I think I will. I think it would be a lot of fun to learn how to play. It really is. It's a great way to express yourself and express yourself. Do you have any other hobbies? I like to play the drums, but I'm not very good at it. What about you? ",I don't play any instruments but I do enjoy listening to music. What kind of music do you like?
"I think I will. I think it would be a lot of fun to learn how to play. It really is. It's a great way to express yourself and express yourself. Do you have any other hobbies? I like to play the drums, but I'm not very good at it. What about you? ",I don't play any instruments but I do enjoy listening to music. What kind of music do you like?
"I've never been there either, but I've always wanted to go.  Do you like it there? I love it here. It is a great place to raise a family. What do you like to do in your spare time? I like to spend time with my family.  We have a lot of fun together.  What about you? ",I enjoy spending time with family as well. I spend most of my free time with them.
